nome_file;caratteristiche

motociclista_2.wav;discretizzatore;-3588563;4033870;-4550022;3269095;-6303984;-4357416;-4255769;-5413234;-4023200;-12501419;2179608;-740254;-9011337;-5985776;-8141249;7517245;19223145;28064644;243070;1549002;3742485;3007487;3469075;1121439;2791391;-3721963;1070765;2761085;-2834710;-4083677;-230837;-536330;-1382459;-1754804;-610760;1865931;
motociclista_2.wav;media;-82;90;-104;72;-144;-99;-97;-123;-92;-284;48;-17;-205;-136;-185;169;434;635;5;34;83;67;77;25;62;-85;24;61;-65;-93;-6;-13;-32;-40;-15;41;
motociclista_2.wav;picchi;4648;1089;850;246;42;1055;382;1460;767;-1500;1208;-1157;1438;910;1462;-494;1334;2762;765;1007;46;2186;2157;-23494;1414;3523;-16235;2043;680;762;118;4197;-764;2363;-389;-23242;
motociclista_2.wav;energia;-103474;13426.6;-29747.1;-54696.4;50254.9;-6472;3334.89;119632;65921.2;76308.4;-36629.5;-1095.26;116191;35394;41122.6;74890.4;167521;-68311.7;-31146.2;152607;157336;-8948.92;-138919;-294899;-207545;135542;-291399;-161119;173048;146640;-80235.4;-229084;79189.2;159440;-26551.7;-294327;
motociclista_2.wav;frequenzeH0;-116435;222191;11344;-203293;-137992;-76196;-76578;277225;358293;162109;-116546;-160172;-229794;73146;72785;625326;-167012;554572;-146442;-58021;-212381;-50531;-191993;-191764;-228204;-139757;-159351;-43777;-213847;-148841;182795;-234185;635579;201589;-122834;-191970;
motociclista_2.wav;frequenzeH1;-163521;2070;58144;-135760;-182315;93300;1025;330330;45692;164651;15969;-131983;-182886;68170;118953;42025;-158144;-123113;-182875;217964;-179110;414877;-184050;-185172;-181602;-175989;-17923;-79647;25922;152747;-54018;-182026;459598;76329;167529;-140497;
motociclista_2.wav;frequenzeH2;-96243;79336;-53327;-54651;-104955;148568;255645;135393;-1740;87848;123350;-70865;-104538;25516;173795;19961;-92127;-18161;-97156;29788;-103145;29418;-105619;-105912;-105659;-101666;-29608;-64682;11583;76645;-42524;-104535;17806;51254;152695;-67399;
motociclista_2.wav;frequenzaFond;-168157;170469;-40378;-241418;-189714;-14050;68878;225503;306571;110387;-63417;-211894;-281516;21424;21063;573604;-218734;502850;-198164;110614;-264103;307527;-243715;-243486;-279926;-191479;-125273;-95499;-81428;45397;131073;-285907;583857;149867;60179;-243692;
motociclista_2.wav;posFreqFond;0;0;0;2;0;1;2;0;0;0;2;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;1;0;
motociclista_2.wav;pendenze;-54466;118569;-148352;-131304;-57229;-43312;50003;-154657;211049;-104094;-43571;-129741;-148460;-96576;-147720;481749;-110420;576133;-65119;110413;-134823;307696;-109495;-108144;-148154;-65320;-66078;-65682;26961;88780;135261;-153711;74429;23708;77555;-153025;


